,Day,Hi mean,H slope,H intercept,H SD,Lo mean,L slope,L intercept,L SD
220,221,82,-0.05539968053337065,85.31294765840224,6.13843564410858,59,0.013778734634349778,59.06349862258955,6.004456794795031
221,222,81,-0.052455031599416675,84.93774104683199,6.389307419409394,60,0.01029238141537623,59.804269972451806,5.740294451694695
222,223,80,-0.027522744635044234,82.43760330578516,6.566530874905902,60,-0.0019584693381485335,60.36652892561986,6.107234998567772
223,224,79,-0.0396555316341412,82.1261707988981,6.592245678161009,58,0.02160566706021255,57.18112947658404,5.791813018322994
224,225,80,-0.05010070143759957,83.0309917355372,6.476654910023337,58,0.03519341620945877,56.51432506887053,6.3844556940904456
225,226,80,-0.0476109452045281,83.25785123966945,6.056682537606255,59,0.011226474060698651,58.65702479338845,5.9042250930651194
226,227,80,-0.04293006458781845,82.97933884297522,7.196710850021941,59,0.019042989096464787,58.200275482093694,5.526609934394392
227,228,81,-0.04423571081325083,83.87369146005511,7.205268652766767,59,0.036370581290367396,57.38595041322315,6.41145246329376
228,229,81,-0.03833946801861241,83.57286501377413,6.963766769432158,59,0.016067087992221656,58.15234159779616,6.417931593463376
229,230,80,-0.020459754149593973,81.33402203856753,6.686476171006234,59,0.009851378567956152,58.538842975206634,6.392698697628057
230,231,79,-0.03380095839988887,81.24449035812673,6.475205889894668,58,-0.0011042433502327135,58.165702479338876,5.904563112222486
231,232,79,-0.044652406417112295,82.06515151515154,6.180065313806417,57,0.016310160427807637,56.571212121212135,5.947806365394229
232,233,78,-0.04437808181123724,81.59049586776865,6.869552845893321,56,0.016521980693103937,55.96694214876034,6.424545891809507
233,234,78,-0.06138620737551223,82.56914600550967,7.1931145103177245,57,0.011212584207236673,56.424517906336106,6.2885728475850335
234,235,79,-0.08550941037572081,84.21280991735541,6.776829654644362,56,-0.026776165011459352,58.03484848484852,5.788710881488883
235,236,78,-0.06858462393221738,82.37245179063363,6.596912740296118,57,-0.022876588651989906,58.76115702479341,6.097802331767646
236,237,78,-0.04371136884505873,80.66749311294768,6.991872031852694,56,0.006163622473782935,56.14159779614326,6.4116436012513836
237,238,78,-0.030585457323425408,80.66983471074383,7.128649736017583,56,0.026008750607681045,55.21914600550965,6.925453397569343
238,239,79,-0.012028613098131751,80.13236914600552,6.689491738532005,57,0.04916313632891165,54.124793388429765,6.551476836522877
239,240,78,-0.012434891311896807,79.48154269972454,7.365027321808141,57,0.04907632474477406,54.17162534435261,7.00059521278965
240,241,78,-0.010066671296617723,78.97396694214876,7.787150048788899,57,0.026932425862906836,55.76418732782371,6.8745460761785155
241,242,78,-0.023473852350857694,79.99669421487606,7.52519577343815,57,0.02087644975345506,56.20785123966944,6.209033808921974
242,243,78,-0.047798458226265786,81.76900826446285,7.5427771672612725,57,0.00850059031877234,56.49421487603307,6.900249660566729
243,244,78,-0.05865337870685455,82.23154269972453,8.156552074050326,56,-0.0021876519202722335,56.29683195592288,6.9793613313710505
244,245,78,-0.07736995624696157,83.52851239669423,8.4038431584563,56,-0.0028265851795265585,57.11818181818184,7.6508361711414965
245,246,78,-0.06883811375790008,83.01253443526173,7.859676189508164,56,-0.02118549899298574,57.702203856749335,6.816682247453309
246,247,77,-0.032269602055698586,79.91170798898074,7.812396778029579,56,-0.015455934439891515,57.511294765840226,6.693149430553595
247,248,76,-0.02606778248489468,78.37603305785127,7.131021707177401,55,0.03791582748801996,53.235674931129495,7.068685629352222
248,249,76,-0.04136745607333856,79.38636363636365,7.78617876958478,55,0.016671296617820585,54.31639118457301,7.54014001757221
249,250,77,-0.029182582123758648,78.83636363636364,7.904259037023633,55,0.002316133064796288,55.52052341597798,7.065712966140639
250,251,76,-0.03139801375095491,77.90151515151516,8.055410346738503,55,0.015789290922980655,54.11887052341599,7.077358659997451
251,252,75,-0.05288561705673989,78.99669421487606,8.603936953071946,54,0.010646572678658263,53.66652892561984,7.7074666406548085
252,253,75,-0.04021807069935427,77.8929752066116,8.744746321952062,54,-0.0008646433780126808,54.70977961432509,7.604173813357602
253,254,75,-0.04564900340301414,78.23278236914602,8.62474779398238,53,-0.0015417737342872204,53.52506887052344,8.08020023603015
254,255,74,-0.06018126258768002,78.52245179063362,8.447858694758729,52,-0.017060212514757866,54.006749311294776,7.714981424174015
255,256,73,-0.06587610250711848,77.86129476584023,8.075583943121943,52,-0.012688381137579346,53.671625344352634,7.597637108723626
256,257,73,-0.03946107368567267,76.29793388429755,9.507051783462913,53,0.024446142093200857,51.695454545454574,8.180372081693962
257,258,73,-0.03792971734148209,75.93181818181822,8.94348502373364,52,0.005184387804708631,52.66652892561986,7.952022627328612
258,259,73,-0.05627474130147944,76.73168044077138,8.820510221082683,52,-0.013452323077991627,53.05041322314051,7.312071290313153
259,260,70,-0.08168970067365774,75.66887052341599,9.013804383709862,50,-0.041162580734773475,52.83250688705236,8.501293360161043
260,261,71,-0.05416001111188282,74.96418732782371,7.934072712291057,50,0.008059587471352114,49.578787878787885,7.122335365905328
261,262,72,-0.03813459268004748,74.70234159779618,8.011266576320045,50,0.001791791096603888,50.310055096418736,7.166194369167965
262,263,72,-0.056483089103410024,75.84407713498625,8.41066083528961,50,-0.00725744843391909,51.24848484848487,7.738350782248868
263,264,72,-0.04514896867838066,75.35303030303034,8.521187960472592,50,-0.013438433224529573,51.716253443526185,7.564382853556663
264,265,72,-0.01540384748940887,73.3331955922865,9.634133412541281,50,-0.011483436349746459,51.25826446280993,7.868309482833466
265,266,70,-0.06149038127647775,74.59201101928377,9.426168949495112,49,-0.00033335648308899024,49.21983471074382,7.979595828100061
266,267,69,-0.055236474755191355,73.17823691460057,9.303289228879775,48,-0.021025765678172006,49.89269972451792,7.555726675988281
267,268,69,-0.039370789638169285,71.8758953168044,9.28170997478495,48,-0.015171192443919826,49.21101928374657,7.572391065084862
268,269,69,-0.02598791582748808,70.56294765840222,8.873512026603363,48,-0.0057156746996320194,48.42341597796145,8.130845236363992
269,270,69,-0.017063684978123512,70.5986225895317,8.17619349428708,47,-0.000659768039447142,47.90592286501379,7.976787050727948
270,271,68,-0.03364817001180643,70.70206611570248,8.705836929247843,48,0.007076880338912164,47.76225895316807,7.491152577993504
271,272,68,-0.04367664421140386,70.9654269972452,8.18887678996531,47,-0.00280575039933344,47.88360881542701,7.80560381907717
272,273,66,-0.054937842905757456,70.06046831955926,8.392569576097411,45,-0.010820195846933747,46.443801652892574,7.1144308310939515
273,274,65,-0.018983957219251377,66.1378787878788,8.810322281930699,45,0.016469893742620992,44.24504132231406,7.300814389936409
274,275,65,-0.03387735259393005,67.76570247933884,8.95295829236761,45,0.00907007431071602,44.86033057851241,7.138956918370706
275,276,65,-0.037363705812903825,67.98980716253446,9.348287339961058,46,-0.0005694839919439806,46.13388429752068,7.667896625246208
276,277,67,-0.0607542190429892,70.68154269972452,9.839667048180424,46,-0.004288492256406574,46.59683195592287,8.058083089744889
277,278,67,-0.08900618098479077,72.34586776859507,10.008273888063187,45,-0.02383151607750541,47.34297520661158,9.318962776344309
278,279,66,-0.08650947982498793,71.73898071625345,9.798384220540312,45,-0.034755885825404634,47.40964187327827,8.050779839394998
279,280,65,-0.038686714355163604,67.59352617079892,10.260797414696105,44,0.0031911938329049626,44.3684573002755,8.25313368886476
280,281,64,-0.04811792485589265,67.23801652892564,10.131125597995167,43,0.015348288075560617,42.636776859504145,7.903674286487945
281,282,63,0.006882422390443862,62.94049586776861,9.926325240143468,43,0.0090422946037918,43.22865013774107,7.6945176743507675
282,283,63,-0.007222723800263766,64.31308539944906,10.134543087156626,43,0.014139870824362726,42.39201101928375,8.186618855871851
283,284,64,-0.032596013612056586,66.11446280991738,9.39216775436057,43,-0.017886658795749803,44.48925619834713,8.219328010316685
284,285,62,-0.05702479338842982,66.30964187327825,9.534178529065294,43,-0.031307729703451755,44.99614325068872,6.912336230021131
285,286,61,-0.03436002500173636,63.63608815426999,9.727804586484515,41,0.0022571011875825026,41.065702479338846,7.897026352373659
286,287,62,-0.013146746301826594,63.048898071625345,9.198769860518238,41,0.017904021112577127,40.318044077135006,7.833544904467462
287,288,61,-0.05587888047781102,65.24146005509643,9.359831332723408,41,0.0037328981179248354,41.70289256198348,6.97554250774167
288,289,63,-0.062275157997083,66.95537190082646,9.095432411727467,41,-0.01848739495798331,42.933333333333344,6.77530529974568
289,290,62,-0.07401208417251207,66.50371900826448,9.991929516474025,40,-0.0129383984998959,41.65316804407715,7.442985907261028
290,291,60,-0.047663032155010894,63.669283746556474,9.992714432860303,41,-0.0023682200152789707,41.357575757575766,7.5383426987805295
291,292,60,-0.06434127369956277,64.38663911845732,11.105904125400013,41,-0.029571498020695967,42.82617079889808,8.265279543873598
292,293,59,-0.020359052711993952,60.719696969696976,10.905241846006351,40,-0.010438224876727681,40.787741046831975,7.71371509457175
293,294,58,-0.024366275435794105,60.22479338842977,9.366902665567657,39,0.025897631779984692,37.475757575757584,8.092930137303972
294,295,58,-0.0560247239391627,62.23347107438018,9.79058027825082,40,-0.003187721369539543,40.30633608815428,7.457648866140337
295,296,57,-0.03869713174526024,60.03581267217632,9.319477510269865,39,0.0013785679561080693,39.592975206611584,7.3520848240825005
296,297,56,-0.026963678033196888,57.99600550964189,9.884455016863203,38,0.00557330370164595,38.32672176308541,7.25929810405837
297,298,57,-0.012775192721716861,58.03512396694216,8.84598612864814,39,0.01666087922772399,38.058677685950435,7.2365203579314485
298,299,56,-0.035158691575803744,58.25027548209367,8.816519858139241,38,0.01084103062712679,37.85495867768597,7.496778019407331
299,300,56,-0.03674213487047735,58.24449035812677,9.978376481115529,39,-0.012941870963261506,40.2783746556474,7.490044746737048
300,301,55,-0.015858740190290925,56.351928374655664,9.63231242106644,37,-0.00039586082366827014,37.64022038567494,7.256620660980354
301,302,55,-0.001017431766094896,55.75220385674932,10.30280685695178,37,-0.005764289186749095,37.89297520661158,7.814928614113981
302,303,54,-0.05019098548510333,57.119696969696996,9.392410071263857,36,-0.0029793735676089243,37.09393939393941,7.647247358158538
303,304,54,-0.02730050697965145,56.02438016528928,9.454357405428453,37,-0.000659768039447142,37.58925619834712,7.3471540251248
304,305,55,-0.0014966317105354892,55.6473829201102,9.039405640955424,37,0.022032780054170382,35.89738292011021,7.45168847070419
305,306,54,-0.021744565594833162,56.26046831955926,9.40582095232069,37,-0.015146885200361138,38.851239669421496,7.706648880985165
306,307,54,-0.003798874921869497,55.17603305785124,9.415569084047476,37,0.0026737967914438154,37.357575757575766,7.466432819467341
307,308,53,-0.0021459823598862227,53.411019283746576,9.749107550910274,36,-0.001764011389679818,36.55495867768595,7.823526252605667
308,309,51,0.009313146746301773,50.76253443526171,9.6519108861148,35,0.01545940690325716,34.763498622589545,7.324396132889359
309,310,51,0.026578234599624877,49.43526170798899,9.117333508659383,35,0.028904785054517684,33.96349862258954,7.821520982276431
310,311,51,-0.005875408014445601,51.78292011019286,9.75216703634438,34,0.015553163414126004,33.66625344352618,7.026355945377978
311,312,49,-0.04599972220293084,52.52865013774107,8.898962108619424,34,-0.021800125008681188,36.097107438016536,7.2211174907438
312,313,50,-0.00032641155635815174,50.25275482093666,9.984638060484695,34,-0.01176470588235303,34.95000000000001,8.032758560048572
313,314,50,-0.021140356969234084,51.574517906336105,9.671914928045538,33,-0.004010695187165761,33.580303030303035,8.131788265329886
314,315,49,-0.0338947149107576,51.125068870523414,9.741012520778934,33,0.010962566844919742,32.672727272727286,7.248485787975817
315,316,49,-0.03866935203833613,51.517493112947676,9.377411921299858,33,-0.019386762969650598,34.59517906336089,7.1453056027620505
316,317,47,-0.026592124453087007,49.19889807162535,9.611952759681131,32,-0.025119799986110167,34.244628099173575,7.322407190181623
317,318,46,-0.01022293214806581,46.92493112947658,10.031030287435632,32,-0.006139315230224398,32.36528925619836,8.133342517329618
318,319,47,0.011136190013195301,46.94573002754823,10.1263412501676,32,0.005330231266060083,31.791184573002766,7.879124459030734
319,320,47,0.011313285644836432,47.22685950413224,10.656122239185816,32,-0.0016667824154455542,32.549173553719015,8.3694622981207
320,321,47,-0.0011702201541774126,47.29462809917357,10.617460251155824,32,-0.025060768108896646,33.63278236914602,8.270933038861658
321,322,46,-0.027251892492534187,47.97148760330579,10.27818935759544,32,-0.03184248906174045,34.111294765840235,8.508209908925718
322,323,46,-0.022425168414473347,48.0676308539945,10.507886860568581,32,-0.009785401764011567,32.632231404958695,8.580660294664796
323,324,47,-0.005503854434335717,47.435812672176326,11.1066607567381,31,0.007656781720952892,31.069421487603314,8.91412107960447
324,325,46,-0.03654767692200841,48.716253443526185,10.495213661661284,30,-0.03441211195221886,32.780853994490364,8.115483006313937
325,326,44,-0.06264671157719284,48.519146005509654,10.590066562771062,31,-0.052777970692409144,34.59862258953169,8.425547218927402
326,327,44,-0.03192582818251277,45.966253443526185,10.321498599202219,29,-0.025748315855267743,30.690358126721772,8.287883059155751
327,328,44,-0.005368428363080863,44.53608815426998,10.173439907515093,29,-0.01076463643308572,29.773829201101936,8.234925962159034
328,329,42,0.006174039863879494,42.315977961432516,9.402291275667492,28,-0.015160775053823192,29.46873278236916,7.086184135502047
329,330,42,0.023716924786443484,41.53884297520663,9.352885682410285,28,0.016539343009931262,27.790909090909103,7.676727353315529
330,331,42,0.011945273977359578,41.85592286501379,9.106035798039786,29,0.035380929231196644,26.903168044077137,8.402176422061785
331,332,42,0.05887908882561287,39.480027548209385,9.526595530878991,28,0.05562539065212858,25.598622589531686,8.05547554614312
332,333,42,0.021140356969234008,41.69214876033059,10.375188567690039,28,0.03666226821307049,26.28526170798898,8.198107317267453
333,334,42,0.012910618792971678,41.64848484848486,9.057782143932739,28,0.006649767344954517,27.729338842975213,8.094569712068049
334,335,41,-0.0013368983957220586,41.487878787878806,9.348972741244172,27,0.008410306271268727,26.56625344352618,8.290658237172863
335,336,38,-0.004948260295853829,39.23608815426998,9.591922225956356,25,0.02266129592332796,24.084986225895324,9.282434240767541
336,337,39,0.01749774289881241,38.550550964187345,9.172021608792518,25,0.014129453434266243,24.750964187327828,8.72694642114497
337,338,39,0.04720119452739763,36.883195592286526,10.5319009858311,25,0.03014792693937069,23.80619834710744,9.585878970144162
338,339,39,0.023317591499409568,38.05426997245181,10.785763908098142,25,0.021977220640322204,24.15068870523417,10.222644030797131
339,340,39,0.02358497117855405,38.39669421487604,10.514975315346819,25,0.03317244253073133,23.401239669421493,9.594345761344819
340,341,39,-0.010858392943954527,39.95440771349864,10.088512339908842,24,0.011837627613028624,23.9706611570248,8.477515987063923
341,342,38,-0.05591013264810058,41.384986225895325,10.212281149405836,24,-0.03208556149732624,26.509090909090915,8.75089431204058
342,343,37,-0.029880547260226382,39.519559228650145,10.018047439985692,23,-0.012247378290159042,24.453719008264468,9.953642549338404
343,344,36,0.01445933745398985,35.656336088154276,9.888439335557315,23,0.028484616987290802,21.663498622589536,10.119285052412978
344,345,36,0.02917216473366209,34.27258953168044,9.379483988362853,22,0.039784012778665195,19.857851239669433,9.16374157557193
345,346,35,-0.010580595874713487,36.4378787878788,9.429344357589535,22,0.030196541426487956,20.236639118457305,10.37849532765258
346,347,35,-0.004830196541426597,36.11239669421489,9.938180767866417,22,-0.005003819709702006,22.622727272727275,9.631149132551391
347,348,35,0.012667546357385888,34.82961432506888,10.019798328480336,21,0.008962427946385179,21.091735537190086,10.49534710833185
348,349,34,0.04371831377178968,31.982093663911854,9.905930091636634,20,0.048322800194457984,17.824793388429754,9.950803354250247
349,350,34,0.05820195846933815,31.261983471074387,10.061961400586405,21,0.05582679352732832,18.053305785123964,9.571546155053493
350,351,34,0.024855892770331144,32.80440771349863,9.578673206251317,21,0.03851656365025352,19.10826446280992,9.941340558538387
351,352,34,0.019338148482533637,32.94104683195593,9.059092496643643,20,0.042280713938467884,18.167630853994503,10.273555293828428
352,353,33,-0.009427738037363811,34.43595041322315,9.557928206292337,20,-0.00532328633932915,20.65840220385676,9.626203588030293
353,354,33,-0.02278630460448652,35.27245179063362,9.104051488288091,19,0.0119140218070699,18.732782369146012,10.17972596528469
354,355,34,-0.006403222446003194,34.5809917355372,9.550045096466187,21,-0.012372386971317545,21.794490358126733,10.255800435706169
355,356,34,-0.0029863184943399513,35.12768595041323,10.505580749808944,20,0.012552955066324038,19.828099173553728,9.974473722980084
356,357,35,0.017619279116605248,33.984986225895334,9.282615298433488,20,0.03207514410722968,18.699862258953175,9.973322258041454
357,358,35,0.007587332453642435,34.806887052341615,9.902461991919008,22,0.013629418709632605,21.197382920110197,10.890976785859937
358,359,36,0.0045419820820889615,35.74641873278239,10.2948002974932,20,0.022088339468018636,19.677410468319565,10.055723595585365
359,360,34,0.019865962914091154,33.54297520661158,10.272720258656177,19,0.03856170567400508,17.663911845730034,11.061627088160899
360,361,32,-0.025192721716786007,34.35730027548211,10.537086033284016,18,0.006812973123133537,18.41129476584023,11.208477683824666
361,362,34,-0.003389124244739286,34.40165289256199,9.836990726569883,19,-0.0074519063823875985,19.526721763085405,10.474124446137031
362,363,33,0.018501284811445327,32.365840220385685,10.284142425801662,19,0.022116119174942647,17.909090909090917,10.653805490460737
363,364,33,0.036641433432877256,31.26983471074381,10.262807124955316,18,0.042166122647406094,16.432782369146004,10.770560430580922
364,365,33,-0.02203625251753595,34.927823691460055,9.428352853760515,18,0.033637752621709927,16.7068870523416,9.910859703175221
